x,y,label,lane,dose,seed
-0.84999275,1.5234249,0,dpmm-contrastive,w=1,2
3.5418675,7.54191,4,dpmm-contrastive,w=1,2
-0.50504297,-0.60098755,0,dpmm-contrastive,w=1,2
-1.6767075,4.476513,0,dpmm-contrastive,w=1,2
-0.7500737,4.1175385,2,dpmm-contrastive,w=1,2
-0.76974255,2.3281715,7,dpmm-contrastive,w=1,2
-0.8535414,-0.034515504,7,dpmm-contrastive,w=1,2
1.6784023,5.4968944,5,dpmm-contrastive,w=1,2
16.308847,2.1797786,1,dpmm-contrastive,w=1,2
16.282684,1.7743021,1,dpmm-contrastive,w=1,2
-1.265384,1.1422794,8,dpmm-contrastive,w=1,2
0.013097226,-2.9603994,7,dpmm-contrastive,w=1,2
2.2766788,4.877588,5,dpmm-contrastive,w=1,2
-3.457198,4.4877815,6,dpmm-contrastive,w=1,2
3.662997,8.031388,4,dpmm-contrastive,w=1,2
-3.754074,-3.7357914,9,dpmm-contrastive,w=1,2
-0.610486,4.6279407,2,dpmm-contrastive,w=1,2
0.09103494,4.8277316,2,dpmm-contrastive,w=1,2
-3.2838855,4.591203,8,dpmm-contrastive,w=1,2
1.8065102,4.6499877,5,dpmm-contrastive,w=1,2
-1.1492474,0.5867361,8,dpmm-contrastive,w=1,2
-0.73672444,0.30419573,0,dpmm-contrastive,w=1,2
1.0509514,-2.130516,7,dpmm-contrastive,w=1,2
-4.2345653,-3.539829,9,dpmm-contrastive,w=1,2
4.1105475,8.698648,4,dpmm-contrastive,w=1,2
-2.850414,4.672723,2,dpmm-contrastive,w=1,2
0.18962547,-0.050654393,7,dpmm-contrastive,w=1,2
3.5098608,7.3028297,4,dpmm-contrastive,w=1,2
2.0770252,4.8521624,5,dpmm-contrastive,w=1,2
2.5284934,5.007547,7,dpmm-contrastive,w=1,2
0.19438866,-0.0019373097,7,dpmm-contrastive,w=1,2
-0.35050258,-2.5009706,7,dpmm-contrastive,w=1,2
-0.93403953,-1.1071454,0,dpmm-contrastive,w=1,2
-1.0759811,2.4215636,0,dpmm-contrastive,w=1,2
-2.3883824,3.8883533,0,dpmm-contrastive,w=1,2
-1.5216111,4.3587008,2,dpmm-contrastive,w=1,2
-1.753621,3.594182,8,dpmm-contrastive,w=1,2
-3.7030373,-3.9468207,9,dpmm-contrastive,w=1,2
2.6352513,5.1583276,5,dpmm-contrastive,w=1,2
4.4116545,8.961656,4,dpmm-contrastive,w=1,2
-0.13516924,1.3555857,7,dpmm-contrastive,w=1,2
-3.0558507,-3.444173,6,dpmm-contrastive,w=1,2
-1.4223682,1.3031552,2,dpmm-contrastive,w=1,2
-1.1631564,2.1151412,0,dpmm-contrastive,w=1,2
2.444386,4.982006,5,dpmm-contrastive,w=1,2
-2.8638031,4.317754,2,dpmm-contrastive,w=1,2
-0.31979936,4.79063,0,dpmm-contrastive,w=1,2
-4.5438323,-3.1788092,6,dpmm-contrastive,w=1,2
-0.43849725,3.7582793,0,dpmm-contrastive,w=1,2
