x,y,label,lane,dose,seed
-5.172484,9.59276,7,dpmm-contrastive,w=1,0
0.09061504,-1.8564987,9,dpmm-contrastive,w=1,0
-2.744639,-1.3183045,9,dpmm-contrastive,w=1,0
3.196413,-3.6764622,0,dpmm-contrastive,w=1,0
-1.8727832,-1.5876713,6,dpmm-contrastive,w=1,0
4.036475,1.5466524,8,dpmm-contrastive,w=1,0
-5.8704243,9.101473,7,dpmm-contrastive,w=1,0
5.758272,4.3476562,1,dpmm-contrastive,w=1,0
-2.625231,-0.6012633,6,dpmm-contrastive,w=1,0
-1.4899985,-0.30168083,6,dpmm-contrastive,w=1,0
3.182049,-2.3293858,0,dpmm-contrastive,w=1,0
-2.5497468,-0.4989315,9,dpmm-contrastive,w=1,0
-1.3420486,-1.8105716,6,dpmm-contrastive,w=1,0
-5.3166695,8.840592,5,dpmm-contrastive,w=1,0
-3.4425693,11.040444,7,dpmm-contrastive,w=1,0
-4.19228,9.812233,7,dpmm-contrastive,w=1,0
-2.392638,9.343114,5,dpmm-contrastive,w=1,0
4.3105664,2.062603,8,dpmm-contrastive,w=1,0
3.3231559,-3.5696764,0,dpmm-contrastive,w=1,0
3.316864,-1.4849916,7,dpmm-contrastive,w=1,0
-1.0250254,-1.9488758,6,dpmm-contrastive,w=1,0
-5.916636,8.79106,7,dpmm-contrastive,w=1,0
-1.8114043,-1.9906925,9,dpmm-contrastive,w=1,0
-1.8789858,-1.7028732,6,dpmm-contrastive,w=1,0
3.3105314,0.43803746,8,dpmm-contrastive,w=1,0
-4.799666,9.394453,7,dpmm-contrastive,w=1,0
2.141485,-3.1409793,2,dpmm-contrastive,w=1,0
1.4637443,-1.959936,8,dpmm-contrastive,w=1,0
1.5997019,-2.7927945,9,dpmm-contrastive,w=1,0
2.820527,-2.005491,2,dpmm-contrastive,w=1,0
-2.9494302,-1.2338226,9,dpmm-contrastive,w=1,0
-5.132718,9.053844,7,dpmm-contrastive,w=1,0
-4.8122325,10.273515,7,dpmm-contrastive,w=1,0
3.0944736,-1.0250757,7,dpmm-contrastive,w=1,0
