x,y,label,lane,dose,seed
-3.1620677,9.846341,0,dpmm-contrastive,w=0,2
-0.375952,2.6755211,4,dpmm-contrastive,w=0,2
-0.7644718,12.791647,0,dpmm-contrastive,w=0,2
-1.8525753,10.253689,0,dpmm-contrastive,w=0,2
-1.8530911,9.715653,2,dpmm-contrastive,w=0,2
-3.9735403,7.296161,7,dpmm-contrastive,w=0,2
-5.2994833,6.4574747,7,dpmm-contrastive,w=0,2
-1.870925,4.335643,5,dpmm-contrastive,w=0,2
6.65118,5.569553,1,dpmm-contrastive,w=0,2
6.451854,5.4008017,1,dpmm-contrastive,w=0,2
-4.267212,8.236605,8,dpmm-contrastive,w=0,2
-6.148715,6.23128,7,dpmm-contrastive,w=0,2
-2.866462,5.524428,5,dpmm-contrastive,w=0,2
0.7470238,12.54203,6,dpmm-contrastive,w=0,2
-0.7837662,2.7663913,4,dpmm-contrastive,w=0,2
-0.5019839,13.9995365,9,dpmm-contrastive,w=0,2
-1.6676704,10.137329,2,dpmm-contrastive,w=0,2
-1.8816686,8.753601,2,dpmm-contrastive,w=0,2
0.65818626,11.162983,8,dpmm-contrastive,w=0,2
-3.1802838,5.6505733,5,dpmm-contrastive,w=0,2
-5.113362,7.319693,8,dpmm-contrastive,w=0,2
-3.3701262,9.402664,0,dpmm-contrastive,w=0,2
-5.8226004,5.194196,7,dpmm-contrastive,w=0,2
-0.7867104,13.954064,9,dpmm-contrastive,w=0,2
0.1396256,2.149462,4,dpmm-contrastive,w=0,2
0.5997087,11.241891,2,dpmm-contrastive,w=0,2
-4.9614296,7.1083765,7,dpmm-contrastive,w=0,2
-0.8037893,3.2203014,4,dpmm-contrastive,w=0,2
-2.933641,5.821221,5,dpmm-contrastive,w=0,2
-5.579726,5.1122656,7,dpmm-contrastive,w=0,2
-3.844589,7.312059,7,dpmm-contrastive,w=0,2
-4.9051566,7.246133,7,dpmm-contrastive,w=0,2
-0.92207867,12.052858,0,dpmm-contrastive,w=0,2
-3.5692115,9.123833,0,dpmm-contrastive,w=0,2
