x,y,label,lane,dose,seed
2.2342472,1.2849745,0,dpmm-contrastive,w=0,0
2.6596437,8.59361,4,dpmm-contrastive,w=0,0
3.599467,-1.318237,0,dpmm-contrastive,w=0,0
3.086241,1.3686124,0,dpmm-contrastive,w=0,0
2.225275,0.28463948,2,dpmm-contrastive,w=0,0
1.5972353,3.1740937,7,dpmm-contrastive,w=0,0
1.6706958,4.4174204,7,dpmm-contrastive,w=0,0
2.2589457,8.132768,5,dpmm-contrastive,w=0,0
10.379324,0.8342807,1,dpmm-contrastive,w=0,0
11.21561,1.3546803,1,dpmm-contrastive,w=0,0
4.7596774,1.401813,8,dpmm-contrastive,w=0,0
-0.30266944,5.673681,7,dpmm-contrastive,w=0,0
1.7592347,7.4697194,5,dpmm-contrastive,w=0,0
5.6669602,-2.3974087,6,dpmm-contrastive,w=0,0
2.6781952,9.41082,4,dpmm-contrastive,w=0,0
3.229216,-2.0270953,9,dpmm-contrastive,w=0,0
2.0073037,-0.23564605,2,dpmm-contrastive,w=0,0
1.8938501,0.6900992,2,dpmm-contrastive,w=0,0
5.402784,-0.13254164,8,dpmm-contrastive,w=0,0
1.4379318,6.7323456,5,dpmm-contrastive,w=0,0
2.8039038,3.7603347,8,dpmm-contrastive,w=0,0
2.5648208,1.7700901,0,dpmm-contrastive,w=0,0
-0.042605206,6.1166844,7,dpmm-contrastive,w=0,0
3.3791656,-2.2266016,9,dpmm-contrastive,w=0,0
3.7174325,10.915053,4,dpmm-contrastive,w=0,0
5.33238,-0.650552,2,dpmm-contrastive,w=0,0
1.4796313,4.4532166,7,dpmm-contrastive,w=0,0
2.3882713,7.991278,4,dpmm-contrastive,w=0,0
1.246371,7.153884,5,dpmm-contrastive,w=0,0
1.7015741,5.903206,7,dpmm-contrastive,w=0,0
2.2348473,4.3979635,7,dpmm-contrastive,w=0,0
1.5275203,3.9634013,7,dpmm-contrastive,w=0,0
3.3726718,-0.041669752,0,dpmm-contrastive,w=0,0
3.2820103,0.18113677,0,dpmm-contrastive,w=0,0
4.828955,-0.10826502,0,dpmm-contrastive,w=0,0
5.0655074,-0.68573844,2,dpmm-contrastive,w=0,0
3.4180012,1.3985747,8,dpmm-contrastive,w=0,0
3.8589213,-1.8399147,9,dpmm-contrastive,w=0,0
1.3734171,7.638084,5,dpmm-contrastive,w=0,0
3.560396,10.7376,4,dpmm-contrastive,w=0,0
1.292981,4.722599,7,dpmm-contrastive,w=0,0
4.8639517,-2.0870497,6,dpmm-contrastive,w=0,0
4.6539736,-1.1755267,2,dpmm-contrastive,w=0,0
3.25665,1.0225842,0,dpmm-contrastive,w=0,0
1.5000254,7.2885885,5,dpmm-contrastive,w=0,0
5.339617,-0.67837214,2,dpmm-contrastive,w=0,0
2.8029044,1.4538171,0,dpmm-contrastive,w=0,0
4.4509325,-0.75135803,6,dpmm-contrastive,w=0,0
1.6878777,4.938165,0,dpmm-contrastive,w=0,0
2.3562503,9.157594,4,dpmm-contrastive,w=0,0
4.36767,-2.4165294,6,dpmm-contrastive,w=0,0
2.8141375,8.195895,5,dpmm-contrastive,w=0,0
0.8850787,5.063589,5,dpmm-contrastive,w=0,0
2.6103544,8.331061,5,dpmm-contrastive,w=0,0
1.5872203,5.565238,7,dpmm-contrastive,w=0,0
3.7663212,-1.2624006,6,dpmm-contrastive,w=0,0
5.057826,-2.65342,6,dpmm-contrastive,w=0,0
3.745159,10.957299,4,dpmm-contrastive,w=0,0
2.8548787,8.959077,4,dpmm-contrastive,w=0,0
2.481534,1.258204,0,dpmm-contrastive,w=0,0
4.4630337,-0.76567763,6,dpmm-contrastive,w=0,0
2.1071384,-0.29099116,2,dpmm-contrastive,w=0,0
2.6859622,9.030445,4,dpmm-contrastive,w=0,0
1.851419,3.4506178,0,dpmm-contrastive,w=0,0
3.031046,8.941006,4,dpmm-contrastive,w=0,0
0.14971635,6.1300282,7,dpmm-contrastive,w=0,0
2.4658878,3.6795282,0,dpmm-contrastive,w=0,0
4.9564786,-2.8011158,6,dpmm-contrastive,w=0,0
1.9226184,3.64938,0,dpmm-contrastive,w=0,0
2.6780417,9.503803,4,dpmm-contrastive,w=0,0
3.7652485,-1.1766975,9,dpmm-contrastive,w=0,0
4.349353,0.7480777,8,dpmm-contrastive,w=0,0
1.1952338,4.9191103,7,dpmm-contrastive,w=0,0
10.654704,1.0054975,1,dpmm-contrastive,w=0,0
10.520358,0.7465928,1,dpmm-contrastive,w=0,0
2.4334261,1.7440265,0,dpmm-contrastive,w=0,0
3.1310709,-2.0232434,9,dpmm-contrastive,w=0,0
4.211124,-2.5607505,9,dpmm-contrastive,w=0,0
1.3598927,7.623458,5,dpmm-contrastive,w=0,0
4.577873,-0.82557887,2,dpmm-contrastive,w=0,0
0.55596375,6.5413456,7,dpmm-contrastive,w=0,0
6.163205,-0.76437545,3,dpmm-contrastive,w=0,0
3.7911844,11.012161,4,dpmm-contrastive,w=0,0
0.25780395,5.2215757,7,dpmm-contrastive,w=0,0
3.214799,-0.5093974,0,dpmm-contrastive,w=0,0
5.699325,-2.2561617,3,dpmm-contrastive,w=0,0
3.2380674,-0.8294599,0,dpmm-contrastive,w=0,0
4.512795,0.3118127,8,dpmm-contrastive,w=0,0
3.703674,10.913151,4,dpmm-contrastive,w=0,0
3.7037203,-2.4009383,9,dpmm-contrastive,w=0,0
-0.07167773,5.375527,7,dpmm-contrastive,w=0,0
5.473971,-2.643293,6,dpmm-contrastive,w=0,0
4.4513288,-0.5648635,0,dpmm-contrastive,w=0,0
4.498697,-2.9497886,9,dpmm-contrastive,w=0,0
4.9696445,1.1224226,8,dpmm-contrastive,w=0,0
2.4685311,7.860972,5,dpmm-contrastive,w=0,0
10.635092,0.81275165,1,dpmm-contrastive,w=0,0
5.7152853,-2.4170244,6,dpmm-contrastive,w=0,0
5.415976,1.2829484,8,dpmm-contrastive,w=0,0
3.2366884,-1.0493567,9,dpmm-contrastive,w=0,0
2.0007157,0.30590245,2,dpmm-contrastive,w=0,0
10.416024,0.7776407,1,dpmm-contrastive,w=0,0
3.0483847,8.911495,4,dpmm-contrastive,w=0,0
0.60575825,5.2532487,7,dpmm-contrastive,w=0,0
1.7683196,4.8187747,7,dpmm-contrastive,w=0,0
3.4242752,-1.0888941,9,dpmm-contrastive,w=0,0
4.56768,-2.588401,9,dpmm-contrastive,w=0,0
2.7716725,-0.19895023,0,dpmm-contrastive,w=0,0
5.3144407,-2.6549957,6,dpmm-contrastive,w=0,0
5.0513635,1.2701242,8,dpmm-contrastive,w=0,0
0.9615155,4.933346,7,dpmm-contrastive,w=0,0
11.343041,1.2989216,1,dpmm-contrastive,w=0,0
5.1089506,-2.756617,6,dpmm-contrastive,w=0,0
5.6360035,-2.3136368,6,dpmm-contrastive,w=0,0
2.009107,1.5013976,0,dpmm-contrastive,w=0,0
4.703795,-2.9853098,9,dpmm-contrastive,w=0,0
5.3075786,-2.5710309,6,dpmm-contrastive,w=0,0
1.5012246,6.414691,5,dpmm-contrastive,w=0,0
0.30753517,5.6931,7,dpmm-contrastive,w=0,0
2.277248,3.972525,7,dpmm-contrastive,w=0,0
1.2680442,7.289932,5,dpmm-contrastive,w=0,0
5.2223682,1.2166337,8,dpmm-contrastive,w=0,0
3.2629323,1.2628331,0,dpmm-contrastive,w=0,0
1.809719,3.7793581,7,dpmm-contrastive,w=0,0
5.0913234,-2.7234871,6,dpmm-contrastive,w=0,0
1.4337251,4.677012,7,dpmm-contrastive,w=0,0
3.584414,-2.358118,9,dpmm-contrastive,w=0,0
5.292408,-2.2119546,6,dpmm-contrastive,w=0,0
4.8642774,1.1698372,8,dpmm-contrastive,w=0,0
1.0235224,4.490622,7,dpmm-contrastive,w=0,0
2.0008557,-0.027050342,2,dpmm-contrastive,w=0,0
2.4552188,1.8869733,8,dpmm-contrastive,w=0,0
2.7195537,-0.6417195,9,dpmm-contrastive,w=0,0
1.8641776,0.959668,2,dpmm-contrastive,w=0,0
3.3357728,-2.1905043,9,dpmm-contrastive,w=0,0
1.3478183,4.2914968,7,dpmm-contrastive,w=0,0
0.68691534,4.755662,7,dpmm-contrastive,w=0,0
2.0323737,1.9236674,7,dpmm-contrastive,w=0,0
0.3735071,5.5745077,7,dpmm-contrastive,w=0,0
0.8201079,6.993211,7,dpmm-contrastive,w=0,0
2.188586,8.287725,5,dpmm-contrastive,w=0,0
-0.24919924,5.7751694,7,dpmm-contrastive,w=0,0
1.1880364,7.254869,5,dpmm-contrastive,w=0,0
3.6070116,10.820236,4,dpmm-contrastive,w=0,0
3.5179288,-0.84080756,9,dpmm-contrastive,w=0,0
2.9173038,9.20878,4,dpmm-contrastive,w=0,0
4.840117,-0.32045794,6,dpmm-contrastive,w=0,0
10.88159,0.9826718,1,dpmm-contrastive,w=0,0
2.5166228,0.13964221,0,dpmm-contrastive,w=0,0
2.322064,8.172627,4,dpmm-contrastive,w=0,0
11.110635,1.4858963,1,dpmm-contrastive,w=0,0
1.7276543,4.6073823,7,dpmm-contrastive,w=0,0
4.506314,-1.5617455,6,dpmm-contrastive,w=0,0
4.8722415,-0.841783,2,dpmm-contrastive,w=0,0
10.488871,0.91511,1,dpmm-contrastive,w=0,0
2.643843,0.45988017,0,dpmm-contrastive,w=0,0
2.6285768,0.17115477,2,dpmm-contrastive,w=0,0
-0.3906577,5.796788,7,dpmm-contrastive,w=0,0
1.7438215,6.232526,7,dpmm-contrastive,w=0,0
3.012787,9.635787,4,dpmm-contrastive,w=0,0
0.8675493,4.7448792,7,dpmm-contrastive,w=0,0
0.22400142,6.0815916,7,dpmm-contrastive,w=0,0
10.842525,1.1649659,1,dpmm-contrastive,w=0,0
2.6517472,2.3232443,7,dpmm-contrastive,w=0,0
3.0232842,1.6423373,2,dpmm-contrastive,w=0,0
3.4915013,-2.172164,9,dpmm-contrastive,w=0,0
0.2337626,5.691022,7,dpmm-contrastive,w=0,0
10.930817,0.7546554,1,dpmm-contrastive,w=0,0
3.3948696,0.012670231,0,dpmm-contrastive,w=0,0
3.504119,-1.2785103,9,dpmm-contrastive,w=0,0
3.2522573,0.11285649,0,dpmm-contrastive,w=0,0
4.9816175,0.014095511,8,dpmm-contrastive,w=0,0
3.0977814,-1.7231435,9,dpmm-contrastive,w=0,0
4.635618,-0.9339553,6,dpmm-contrastive,w=0,0
3.2239227,-2.1654818,9,dpmm-contrastive,w=0,0
1.3292847,5.515669,7,dpmm-contrastive,w=0,0
